model,fs_method,k,accuracy,fmeasure,precision,recall,roc
rf,ufrufs,5,0.6531638418079095,0.6460775707935739,0.6681022118033931,0.6531638418079095,0.6998966600529101
dt,ufrufs,5,0.575593220338983,0.5700725270051319,0.576822244415757,0.575593220338983,0.5707341269841268
lr,corr,6,0.8017514124293786,0.7798971433165578,0.8437532450736731,0.8017514124293786,0.9086392195767197
nb,corr,6,0.8084180790960451,0.7866097627181052,0.8493856725192594,0.8084180790960451,0.893915343915344
knn,corr,6,0.7204519774011299,0.6869343639234273,0.7511135466931288,0.7204519774011299,0.8257647156084655
rf,corr,6,0.7473446327683615,0.7124223365114375,0.8315662232147718,0.7473446327683615,0.8502190806878307
dt,corr,6,0.7036158192090396,0.6713364106105127,0.724080416566224,0.7036158192090396,0.703637566137566
lr,tree,6,0.8017514124293786,0.7798971433165578,0.8437532450736731,0.8017514124293786,0.9086392195767197
nb,tree,6,0.8084180790960451,0.7866097627181052,0.8493856725192594,0.8084180790960451,0.893915343915344
knn,tree,6,0.7204519774011299,0.6869343639234273,0.7511135466931288,0.7204519774011299,0.8261119378306878
rf,tree,6,0.7440677966101694,0.7178482575623427,0.7913056902973524,0.7440677966101694,0.8511160714285715
dt,tree,6,0.7205084745762712,0.6940231876959336,0.7411369094073793,0.7205084745762712,0.719130291005291
lr,var,6,0.798361581920904,0.776530690949521,0.8394178354040644,0.798361581920904,0.9070519179894181
nb,var,6,0.7916949152542372,0.7628740402240302,0.8423870668938047,0.7916949152542372,0.8922453703703704
knn,var,6,0.8014689265536722,0.7894487304476693,0.8420956301691251,0.8014689265536722,0.8666459986772486
rf,var,6,0.7812994350282485,0.7592434851382964,0.8323152559032305,0.7812994350282485,0.8520378637566137
dt,var,6,0.7474011299435028,0.7298069413691222,0.782753825251919,0.7474011299435028,0.7485697751322751
lr,lrs,6,0.7814689265536723,0.7780893421607968,0.7857176620940501,0.7814689265536723,0.8682208994708993
nb,lrs,6,0.7948022598870056,0.7938382389394869,0.797716974013954,0.7948022598870056,0.8629960317460317
knn,lrs,6,0.7575706214689265,0.7523690674684727,0.7647431939943921,0.7575706214689265,0.8381737764550264
rf,lrs,6,0.7947457627118644,0.794141256046996,0.7976212192914345,0.7947457627118644,0.871730324074074
dt,lrs,6,0.7440677966101694,0.7443152947655094,0.7461568723566046,0.7440677966101694,0.7445436507936508
lr,rfe,6,0.805141242937853,0.7859649907510475,0.8459416792679797,0.805141242937853,0.9094576719576718
nb,rfe,6,0.7644632768361582,0.741805087983939,0.8070888783938507,0.7644632768361582,0.8601107804232804
knn,rfe,6,0.7103954802259888,0.6541357733430888,0.7022261536162815,0.7103954802259888,0.8073578042328042
rf,rfe,6,0.6937853107344634,0.6261720489636019,0.602868879200413,0.6937853107344634,0.7961350859788359
dt,rfe,6,0.6534463276836158,0.601496407446612,0.7384437308616444,0.6534463276836158,0.6541666666666666
lr,bor,6,0.6937853107344634,0.6505827967134399,0.6554415647410172,0.6937853107344634,0.8431712962962962
