model,fs_method,k,accuracy,fmeasure,precision,recall,roc
knn,lrs,1,0.8102564102564103,0.7936339052540878,0.8279011820188291,0.8102564102564103,0.8374074074074074
rf,lrs,1,0.8051282051282052,0.794880372337601,0.8133410470366993,0.8051282051282052,0.8319540229885056
dt,lrs,1,0.8051282051282052,0.794880372337601,0.8133410470366993,0.8051282051282052,0.7342911877394637
lr,rfe,1,0.7538461538461538,0.648101514853433,0.5684418145956608,0.7538461538461538,0.9050574712643676
nb,rfe,1,0.8307692307692308,0.8261439923240823,0.8429819999698296,0.8307692307692308,0.8961685823754788
knn,rfe,1,0.8666666666666666,0.8481106070456674,0.8886843899908415,0.8666666666666666,0.8415964240102172
rf,rfe,1,0.8153846153846154,0.8084471426319253,0.8189464547032784,0.8153846153846154,0.8272669220945084
dt,rfe,1,0.8153846153846154,0.8084471426319253,0.8189464547032784,0.8153846153846154,0.7545210727969348
lr,bor,1,0.7538461538461538,0.648101514853433,0.5684418145956608,0.7538461538461538,0.72
nb,bor,1,0.6974358974358975,0.6439505911274552,0.6164365548980933,0.6974358974358975,0.52
knn,bor,1,0.6974358974358974,0.6709480234874783,0.8489894260379296,0.6974358974358974,0.7382758620689656
rf,bor,1,0.6974358974358974,0.6709480234874783,0.8489894260379296,0.6974358974358974,0.7382758620689656
